REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd00098[c0]	Choline_c0	0.66023	0.25455	3	1.8586	1.0067
cpd03470[c0]	Iminoaspartate_c0	0.64513	0.25942	2	1.9662	0.7158
cpd02120[c0]	Dihydrodipicolinate_c0	0.64185	0.26049	3	1.8442	0.68976
cpd10515[c0]	Fe+2_c0	0.61515	0.26923	4	1.7591	0.43711
cpd00101[c0]	ribose_5_phosphate_c0	0.60239	0.27346	6	1.6748	0.7978
cpd00254[c0]	Mg_c0	0.59489	0.27596	3	1.8075	1.552
cpd00254[e0]	Mg_e0	0.59489	0.27596	3	1.8075	1.552
cpd03446[c0]	2-Octaprenyl-6-methoxyphenol_c0	0.59022	0.27752	1	2.1518	0
cpd03449[c0]	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1_4-benzoquinone_c0	0.59022	0.27752	1	2.1518	0
cpd00282[c0]	S-Dihydroorotate_c0	0.58818	0.27821	3	1.8023	0.2248
cpd08210[c0]	ADC_c0	0.58696	0.27861	2	1.9104	0.89444
cpd00731[c0]	Ala-Ala_c0	0.58283	0.28	2	1.9064	0.19128
cpd00449b[c0]	Dihydrolipoamide of succinate dehydrogenase complex_c0	0.5806	0.28075	2	1.9043	1.7408
cpd02835[c0]	UDP-2_3-bis(3-hydroxytetradecanoyl)glucosamine_c0	0.57001	0.28434	3	1.7881	1.0617
cpd00809[c0]	O-phospho-L-homoserine	0.56962	0.28447	2	1.8938	0.95993
cpd00128[c0]	Adenine_c0	0.56774	0.2851	8	1.6104	1.8567
cpd02333[c0]	Quinolinate_c0	0.55477	0.28953	2	1.8795	0.83843
cpd00197[e0]	Protocatechuate_e0	0.55159	0.29062	1	2.0994	0
cpd00248[e0]	L-quinate_e0	0.55159	0.29062	1	2.0994	0
cpd03517[c0]	Biotinyl-5-AMP_c0	0.55022	0.29108	1	2.0976	0
cpd00078[c0]	Succinyl_CoA_c0	0.54377	0.2933	8	1.5989	1.4981
cpd00641[c0]	L_Histidinol_c0	0.54075	0.29434	1	2.0847	0
cpd00807[c0]	L_histidinol_phosphate_c0	0.54075	0.29434	1	2.0847	0
cpd00036[c0]	Succinate_c0	0.53953	0.29476	11	1.5626	1.0517
cpd00025[c0]	H2O2_c0	0.53649	0.29581	7	1.6175	1.3423
cpd00079[c0]	D_glucose_6_phosphate_c0	0.52946	0.29824	5	1.663	1.4722
cpd03447[c0]	2-Octaprenyl-6-methoxy-1_4-benzoquinone_c0	0.52458	0.29994	1	2.0628	0
cpd03448[c0]	2-Octaprenyl-3-methyl-6-methoxy-1_4-benzoquinone_c0	0.52458	0.29994	1	2.0628	0
cpd03189[c0]	3_Carboxy_1_hydroxypropyl_ThPP_c0	0.51646	0.30277	1	2.0518	0
cpd00229[c0]	Glycolaldehyde_c0	0.51388	0.30367	1	2.0483	0
cpd00954[c0]	6-hydroxymethyl dihydropterin_c0	0.51388	0.30367	1	2.0483	0
cpd00258[c0]	D-Ribulose_c0	0.51035	0.3049	2	1.8369	0.24852
cpdADO1P[c0]	Adonitol 1-phosphate	0.51035	0.3049	2	1.8369	0.24852
cpdARA1P[c0]	L-arabitol 1-phosphate	0.51035	0.3049	2	1.8369	0.24852
cpd03607[c0]	4-(Phosphonooxy)-threonine_c0	0.50713	0.30603	2	1.8338	0.89315
cpd00121[c0]	L-Inositol_c0	0.50569	0.30654	1	2.0372	0
cpd00524[c0]	2-Inosose_c0	0.50569	0.30654	1	2.0372	0
cpd11464a[c0]	Butyryl_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpd11466a[c0]	Myristoyl_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpd11468a[c0]	Dodecanoyl_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpd11470a[c0]	Octanoyl_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpd11472a[c0]	Hexanoyl_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpd11474a[c0]	Decanoyl_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpd11476a[c0]	hexadecanoyl_acpXL_c0	0.5047	0.30688	3	1.737	0.44825
cpd15268a[c0]	Octadecanoyl_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpdVLCFA12[c0]	C24_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpdVLCFA16[c0]	C26_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpdVLCFA4[c0]	C20_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpdVLCFA8[c0]	C22_ACPXL_c0	0.5047	0.30688	3	1.737	0.44825
cpd02693[c0]	3_Isopropylmalate_c0	0.50283	0.30754	3	1.7355	1.1455
cpdPG13[c0]	cis-vaccenoyl-phosphate_c0	0.50141	0.30804	2	1.8283	0.92929
cpd03846a[c0]	octanoate_proteinbound_c0	0.49783	0.3093	2	1.8249	0.4302
cpd00207[c0]	Guanine_c0	0.49728	0.30949	9	1.5671	1.6035
cpd02394[c0]	GAR_c0	0.49665	0.30972	2	1.8237	0.30208
cpd02904[c0]	alpha-Ribazole 5'-phosphate_c0	0.496	0.30995	2	1.8231	1.1714
cpd00417[c0]	L-Lyxitol_c0	0.48754	0.31294	1	2.0126	0
cpd00520[c0]	2-Dehydro-3-deoxy-L-pentonate_c0	0.48178	0.31498	4	1.6684	0.6533
cpd00224[c0]	L-Arabinose_c0	0.481	0.31526	4	1.6679	0.92754
cpd03002[c0]	Lipid A disaccharide_c0	0.47812	0.31628	2	1.8059	0.16382
cpd00311[c0]	Guanosine_c0	0.4736	0.31789	9	1.5564	1.7429
cpd00421[c0]	Triphosphate_c0	0.45014	0.3263	4	1.6469	0.96082
cpdPC2[c0]	Phosphatidylcholine-1-cis-vaccenoyl-2-palmitic_c0	0.44943	0.32656	3	1.6938	0.46004
cpd00035[c0]	L_Alanine_c0	0.44847	0.32691	14	1.5024	1.5422
cpd11465a[c0]	But_2_enoyl_acyl_carrier_proteinXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpd11467a[c0]	2E_Tetradecenoyl_acpXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpd11469a[c0]	2E_Dodecenoyl_acpXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpd11471a[c0]	2E_Octenoyl_acpXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpd11473a[c0]	2E_Hexenoyl_acpXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpd11475a[c0]	2E_Decenoyl_acpXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpd11477a[c0]	2E_Hexadecenoyl_acpXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpd11572a[c0]	trans_Octodec_2_enoyl_ACPXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpdVLCFA11[c0]	trans_C24_2_enoyl_ACPXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpdVLCFA15[c0]	trans_C26_2_enoyl_ACPXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpdVLCFA3[c0]	trans_C20_2_enoyl_ACPXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpdVLCFA7[c0]	trans_C22_2_enoyl_ACPXL_c0	0.44618	0.32774	2	1.7753	0.67743
cpd02851[c0]	AICAR_c0	0.44389	0.32856	3	1.6895	0.12239
cpd00930[c0]	imidazole_acetol_phosphate_c0	0.4429	0.32892	1	1.9521	0
cpd02843[c0]	D_erythro_imidazol_glycerol_phosphate_c0	0.44036	0.32984	2	1.7697	0.25793
cpd00138[c0]	D-Mannose_c0	0.43856	0.33049	4	1.639	2.344
cpd00138[e0]	D-Mannose_e0	0.43856	0.33049	4	1.639	2.344
cpd01262[c0]	Amylotriose_c0	0.4361	0.33138	2	1.7656	0.78368
cpd00956[c0]	1_2_carboxyphenylamino_1_deoxyribulose_5_phosphate_c0	0.43312	0.33246	2	1.7627	1.5958
cpd00894[c0]	2-Dehydro-3-deoxy-D-galactonate_c0	0.43272	0.33261	1	1.9383	0
cpd02557[c0]	Farnesylfarnesylgeraniol_c0	0.41391	0.33947	2	1.7443	1.9696
cpd00472[c0]	UDPgalacturonate_c0	0.40851	0.34145	7	1.552	1.8623
cpd00890[c0]	UDP-N-acetylmuramoyl-L-alanine_c0	0.40392	0.34313	2	1.7347	1.2901
cpdFe4S4[c0]	iron-sulfur-cluster_c0	0.39681	0.34576	1	1.8896	0
cpd12005[c0]	Lipoylprotein_c0	0.39558	0.34621	3	1.6517	0.86948
cpd00135[c0]	Homocysteine_c0	0.39497	0.34643	3	1.6512	0.57129
cpd00227[e0]	L-Homoserine_e0	0.38895	0.34866	4	1.6053	1.3548
cpd00241[c0]	dGTP_c0	0.38829	0.3489	3	1.646	1.5976
cpd02113[c0]	dTDP-rhamnose_c0	0.38819	0.34894	1	1.8779	0
cpd00027[e0]	D_Glucose_e0	0.38769	0.34912	4	1.6044	2.4052
cpd00465[c0]	Ureidoglycolate_c0	0.38299	0.35086	2	1.7146	1.01
cpd00037[c0]	UDP-N-acetylglucosamine_c0	0.36112	0.35901	5	1.5608	1.282
cpd00525[c0]	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0	0.35935	0.35967	2	1.692	1.2296
cpd00383[c0]	Shikimate_c0	0.35478	0.36138	2	1.6876	1.2977
cpd00338[e0]	5-Aminolevulinate_e0	0.3529	0.36208	3	1.6184	1.206
cpd26730[c0]	UDP-N-acetyl-beta-L-quinovosaminec0	0.35209	0.36238	3	1.6177	1.2723
cpd02884[c0]	FAICAR_c0	0.34923	0.36346	1	1.8251	0
cpd00098[e0]	Choline_e0	0.34406	0.3654	2	1.6773	1.3526
cpd00447[e0]	Betaine aldehyde_e0	0.34406	0.3654	2	1.6773	1.3526
cpd00540[e0]	BET_e0	0.34406	0.3654	2	1.6773	1.3526
cpd10515[e0]	Fe+2_e0	0.3374	0.36791	1	1.8091	0
cpd00027[c0]	D_Glucose_c0	0.32279	0.37343	10	1.479	1.872
cpdVLCFA[c0]	3_Hydroxy_C28_ACPXL_c0	0.31594	0.37602	2	1.6503	0.13751
cpd00516[c0]	meso_2_6_Diaminopimelate_c0	0.31583	0.37607	3	1.5894	1.0495
cpd24420[c0]	methyl pyruvate_c0	0.3157	0.37611	2	1.6501	1.5278
cpd24420[e0]	methyl pyruvate_e0	0.3157	0.37611	2	1.6501	1.5278
cpd00279[c0]	Acetoacetyl_CoA_c0	0.30629	0.37969	5	1.5276	1.2498
cpd00033[c0]	Glycine_c0	0.30372	0.38067	17	1.4413	1.336
cpd11476[c0]	hexadecanoyl_acp_c0	0.30229	0.38121	5	1.5251	0.96056
cpd00089[c0]	Glucose_1_phosphate_c0	0.30113	0.38166	5	1.5244	1.1281
cpd00056[c0]	TPP_c0	0.2939	0.38442	5	1.5201	1.213
cpdPG22[c0]	Phosphatidylglycerol-1-cis-vaccenoyl-2-palmitic_c0	0.2861	0.3874	2	1.6216	0.13921
cpd00206[c0]	dCMP_c0	0.28382	0.38828	5	1.5139	1.1676
cpd00277[c0]	Deoxyguanosine_c0	0.2809	0.38939	4	1.5318	1.4058
cpd00003[c0]	NAD_c0	0.27351	0.39223	71	1.3852	1.3102
cpdCL4[c0]	Cardiolipin-1_2-(1-cis-vaccenoyl-2-palmitic)_c0	0.27174	0.39291	1	1.7201	0
cpd00182[c0]	Adenosine_c0	0.26101	0.39704	8	1.4634	1.8272
cpd02431[c0]	1-Pyrroline-5-carboxylate_c0	0.25733	0.39846	1	1.7005	0
cpd00123[c0]	3_Methyl_2_oxobutanoate_c0	0.25032	0.40117	5	1.4936	0.51263
cpd03495[c0]	Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala_c0	0.24936	0.40154	3	1.5374	1.3358
cpd00116[c0]	Methanol_c0	0.24781	0.40214	5	1.4921	1.4027
cpd00050[c0]	FMN_c0	0.24634	0.40271	2	1.5835	1.4351
cpd00359[c0]	Indol_c0	0.24148	0.40459	2	1.5788	1.8371
cpd00654[c0]	2'-deoxycytidine_c0	0.24083	0.40484	4	1.5045	1.4348
cpdRIB1P[c0]	D-Ribulose 1-phosphate	0.22826	0.40972	1	1.6611	0
cpdXYL1P[c0]	L-xylulose 1-phosphate_c0	0.22826	0.40972	1	1.6611	0
cpd03445[c0]	2-Octaprenyl-6-hydroxyphenol_c0	0.22345	0.41159	2	1.5615	0.83473
cpdLPS[c0]	lipopolysaccharide_c0	0.22028	0.41283	1	1.6503	0
cpd00508[c0]	3MOP_c0	0.21608	0.41446	3	1.5114	0.22285
cpd00108[e0]	Galactose_e0	0.2133	0.41555	4	1.4858	1.0406
cpd11485a[c0]	3_oxohexadecanoyl_acpXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpd11486a[c0]	3_Oxohexanoyl_acpXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpd11487a[c0]	3_oxodecanoyl_acpXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpd11488a[c0]	Acetoacetyl_ACPXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpd11489a[c0]	3_oxododecanoyl_acpXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpd11490a[c0]	3_oxooctanoyl_acpXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpd11491a[c0]	3_oxotetradecanoyl_acpXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpd11570a[c0]	3_Oxooctodecanoyl_ACPXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpdVLCFA13[c0]	3_Oxo_C26_ACPXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpdVLCFA17[c0]	3_Oxo_C28_ACPXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpdVLCFA1[c0]	3_Oxo_C20_ACPXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpdVLCFA5[c0]	3_Oxo_C22_ACPXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpdVLCFA9[c0]	3_Oxo_C24_ACPXL_c0	0.20567	0.41853	3	1.5033	0.045861
cpdPE4[c0]	Phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	0.19843	0.42135	3	1.4976	0.12926
cpd03833[c0]	Precorrin 3B_c0	0.19709	0.42188	1	1.6189	0
cpd03832[c0]	Hydrogenobyrinate_c0	0.19698	0.42192	1	1.6187	0
cpd15665[c0]	Peptidoglycan polymer (n subunits)_c0	0.1936	0.42324	2	1.5329	1.8891
cpd15666[c0]	Peptidoglycan polymer (n-1 subunits)_c0	0.1936	0.42324	2	1.5329	1.8891
cpdSL23[c0]	1-cis-vaccenoyl-2-steric-sn-glycerol_c0	0.18733	0.4257	1	1.6057	0
cpdSL7[c0]	1-cis-vaccenoyl-2-palmitic_c0	0.18733	0.4257	1	1.6057	0
cpd00347[c0]	5-10-Methenyltetrahydrofolate_c0	0.18658	0.426	1	1.6046	0
cpd00347b[c0]	5_10_Methenyltetrahydrofolate_c0	0.18658	0.426	1	1.6046	0
cpd00115[c0]	dATP_c0	0.18336	0.42726	3	1.4858	1.7912
cpd00004[c0]	NADH_c0	0.17899	0.42897	69	1.3705	1.2885
cpdERYI4[c0]	D-erythrulose-4-P_c0	0.17861	0.42912	2	1.5185	0.044313
cpd02991[c0]	phosphoribulosylformimino_AICAR_phosphate_c0	0.17379	0.43102	1	1.5873	0
cpd02857[c0]	DAHP_c0	0.16518	0.4344	3	1.4716	0.67054
cpd01997[c0]	Dimethylbenzimidazole_c0	0.16463	0.43462	2	1.5051	1.6211
cpd00449a[c0]	Dihydrolipoamide of pyruvate dehydrogenase complex_c0	0.16411	0.43482	2	1.5046	0.62367
cpd00130[c0]	L_Malate_c0	0.16293	0.43529	6	1.4318	0.99764
cpd02552[c0]	n_acetylglutamyl_phosphate_c0	0.15283	0.43926	2	1.4938	0.89566
cpd00290[c0]	D_fructose_1_6_bisphosphate_c0	0.15265	0.43934	3	1.4618	0.96789
cpd00113[c0]	Isopentenyldiphosphate_c0	0.15073	0.44009	4	1.4433	1.3649
cpd08301[c0]	2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0	0.14931	0.44065	2	1.4904	1.6259
cpdNFIM2[c0]	di-GlcNac_c0	0.14613	0.44191	1	1.5498	0
cpd03671[c0]	D-Glucosamine1-phosphate_c0	0.14589	0.442	2	1.4871	0.39907
cpd00932[c0]	5_O__1_Carboxyvinyl_3_phosphoshikimate_c0	0.14259	0.44331	2	1.4839	0.55096
cpd01270[c0]	FMNH2_c0	0.13695	0.44554	2	1.4785	1.5836
cpd00506[c0]	gamma_Glutamylcysteine_c0	0.13506	0.44628	2	1.4767	0.9076
cpdPG21[c0]	Phosphatidylglycerophosphate-1-cis-vaccenoyl-2-palmitic_c0	0.1265	0.44967	1	1.5232	0
cpd00108[c0]	Galactose_c0	0.12592	0.4499	7	1.4072	1.5257
cpd00200[c0]	4MOP_c0	0.12484	0.45032	2	1.4669	0.29569
cpd14956a[c0]	lipoate_proteinbound_c0	0.12462	0.45041	1	1.5207	0
cpd00069[c0]	L_Tyrosine_c0	0.11161	0.45557	17	1.3782	1.3551
cpdDMPE2[c0]	Dimethyl-phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	0.09852	0.46076	1	1.4853	0
cpd00155[c0]	Glycogen_c0	0.087144	0.46528	3	1.4106	1.2369
cpd00283[c0]	Geranyldiphosphate_c0	0.087136	0.46528	1	1.4699	0
cpdMMPE2[c0]	Monomethyl-phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	0.086536	0.46552	2	1.4301	0.078009
cpd11478a[c0]	R_3_Hydroxybutanoyl_acyl_carrier_proteinXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpd11479a[c0]	D_3_Hydroxyhexanoyl_acpXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpd11480a[c0]	D_3_Hydroxydodecanoyl_acpXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpd11481a[c0]	R_3_hydroxypalmitoyl_acyl_carrierprotein_XL_c0	0.08084	0.46778	2	1.4247	0.18158
cpd11482a[c0]	R_3_Hydroxydecanoyl_acyl_carrier_proteinXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpd11483a[c0]	R_3_Hydroxyoctanoyl_acyl_carrier_proteinXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpd11484a[c0]	HMAXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpd11571a[c0]	3_Hydroxyoctodecanoyl_ACPXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpdVLCFA10[c0]	3_Hydroxy_C24_ACPXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpdVLCFA14[c0]	3_Hydroxy_C26_ACPXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpdVLCFA2[c0]	3_Hydroxy_C20_ACPXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpdVLCFA6[c0]	3_Hydroxy_C22_ACPXL_c0	0.08084	0.46778	2	1.4247	0.18158
cpdNFIM10[c0]	Oxo_acyl_NodF_14_1_reduced_c0	0.075536	0.46989	5	1.3876	1.5531
cpdNFIM13[c0]	Oxo_acyl_NodF_16_2_reduced_c0	0.075536	0.46989	5	1.3876	1.5531
cpdNFIM16[c0]	Oxo_acyl_NodF_18_3_reduced_c0	0.075536	0.46989	5	1.3876	1.5531
cpd00345[c0]	5_Methyltetrahydrofolate_c0	0.064906	0.47412	2	1.4094	0.59044
cpd02182[c0]	(R)-S-Lactoylglutathione_c0	0.063201	0.4748	2	1.4077	1.5342
cpd00114[c0]	IMP_c0	0.055145	0.47801	7	1.3709	1.2476
cpd00221[c0]	D-Lactate_c0	0.052135	0.47921	2	1.3971	1.5492
cpd00104[c0]	BIOT_c0	0.046979	0.48126	4	1.3727	0.68941
cpd00020[e0]	Pyruvate_e0	0.045763	0.48175	3	1.3783	1.1784
cpd03606[c0]	2-Oxo-3-hydroxy-4-phosphobutanoate_c0	0.037945	0.48487	2	1.3835	1.5299
cpd02730[c0]	3-Deoxy-D-manno-octulosonate8-phosphate_c0	0.036827	0.48531	2	1.3824	0.34126
cpdMMPE5[c0]	Monomethyl-phosphatidylethanolamine-1-cis-vaccenoyl(cyclopropanated)-2-palmitic_c0	0.01713	0.49317	1	1.375	0
cpdOL10[c0]	Ornithine-1-cis-vaccenoyl-2-cis-vaccenoyl(cyclopropanated)_c0	0.01713	0.49317	1	1.375	0
cpdOL11[c0]	Ornithine-1-steric-2-cis-vaccenoyl(cyclopropanated)_c0	0.01713	0.49317	1	1.375	0
cpdOL2[c0]	Ornithine-1-palmitic-2-cis-vaccenoyl_c0	0.01713	0.49317	1	1.375	0
cpdOL4[c0]	Ornithine-1-steric-2-palmitoleoyl_c0	0.01713	0.49317	1	1.375	0
cpdOL5[c0]	Ornithine-1-palmitic-2-cis-vaccenoyl(cyclopropanated)_c0	0.01713	0.49317	1	1.375	0
cpdOL6[c0]	Ornithine-1-steric-2-palmitoleoyl(cyclopropanated)_c0	0.01713	0.49317	1	1.375	0
cpdOL8[c0]	Ornithine-1-cis-vaccenoyl-2-cis-vaccenoyl_c0	0.01713	0.49317	1	1.375	0
cpdOL9[c0]	Ornithine-1-steric-2-cis-vaccenoyl_c0	0.01713	0.49317	1	1.375	0
cpdPC5[c0]	Phosphatidylcholine-1-cis-vaccenoyl(cyclopropanated)-2-palmitic_c0	0.01713	0.49317	1	1.375	0
cpdPE7[c0]	Phosphatidylethanolamine-1-cis-vaccenoyl(cyclopropanated)-2-palmitic_c0	0.01713	0.49317	1	1.375	0
cpdSL13[c0]	Sulfoquinovosyl-1-cis-vaccenoyl(cyclopropanated)-2-palmitic_c0	0.01713	0.49317	1	1.375	0
cpdSL8[c0]	Sulfoquinovosyl-1-cis-vaccenoyl-2-palmitic_c0	0.01713	0.49317	1	1.375	0
cpd00266[c0]	(R)-carnitine_c0	-0.00132	0.50053	5	1.3409	1.3975
cpd00266[e0]	(R)-carnitine_e0	-0.00132	0.50053	5	1.3409	1.3975
cpd07061[c0]	Stachydrine_c0	-0.00132	0.50053	5	1.3409	1.3975
cpd07061[e0]	Stachydrine_e0	-0.00132	0.50053	5	1.3409	1.3975
cpd00024[c0]	2-Oxoglutarate_c0	-0.0043747	0.50175	18	1.3408	1.7506
cpd00296[c0]	dGMP_c0	-0.0075374	0.50301	5	1.3371	1.3474
cpd00011[c0]	CO2_c0	-0.0090303	0.5036	35	1.3386	1.3812
cpd11225[c0]	3-4-dihydroxy-2-butanone4-phosphate_c0	-0.0099609	0.50397	2	1.3375	0.16914
cpd02642[c0]	N_5_phosphoribosyl_anthranilate_c0	-0.011308	0.50451	2	1.3362	0.99262
cpd00875[c0]	KDO_c0	-0.012605	0.50503	2	1.335	0.40835
cpd00046[c0]	CMP_c0	-0.024563	0.5098	13	1.3323	1.3162
cpd00443[c0]	ABEE_c0	-0.054455	0.52171	1	1.2779	0
cpd00247[c0]	Orotate_c0	-0.057712	0.52301	2	1.2917	0.35565
cpd02882[c0]	4--1-D-Ribitylamino-5-aminouracil_c0	-0.071147	0.52836	3	1.2869	0.58354
cpd00891[c0]	L-methylmalonyl-CoA_c0	-0.073174	0.52917	1	1.2526	0
cpd00367[c0]	Cytidine_c0	-0.077408	0.53085	8	1.3013	1.6741
cpdPG20[c0]	CDP-1-cis-vaccenoyl-2-palmitic-sn-glycerol-3-phosphate_c0	-0.085065	0.5339	3	1.276	0.83487
cpd00366[c0]	Ribitol_c0	-0.090497	0.53605	4	1.2792	0.70927
cpd00076[e0]	Sucrose_e0	-0.10349	0.54121	1	1.2115	0
cpd01262[e0]	Amylotriose_e0	-0.10349	0.54121	1	1.2115	0
cpd00248[c0]	L-quinate_c0	-0.10503	0.54183	2	1.2463	1.2065
cpd00185[e0]	D-arabinose_e0	-0.10641	0.54237	3	1.2593	0.53756
cpd00224[e0]	L-Arabinose_e0	-0.10641	0.54237	3	1.2593	0.53756
cpd02611[c0]	N-Acetyl-D-glucosamine1-phosphate_c0	-0.10833	0.54313	1	1.2049	0
cpd02211[c0]	L-2-Amino-acetoacetate_c0	-0.10853	0.54321	2	1.2429	1.6273
cpd04539[c0]	2-Amino-3-oxo-4-phosphonooxybutyrate_c0	-0.11031	0.54392	1	1.2022	0
cpd00136[c0]	4-Hydroxybenzoate_c0	-0.11092	0.54416	2	1.2406	2.6819
cpdSL22[c0]	1-cis-vaccenoyl-2-steric-sn-glycerol-3-phosphate_c0	-0.11457	0.54561	2	1.2371	0.5212
cpdBGLCN[c0]	1_2-betaglucan_c0	-0.11665	0.54643	1	1.1936	0
cpd03834[c0]	Precorrin 4_c0	-0.11732	0.5467	2	1.2345	0.54364
cpd02930[c0]	Lipid X_c0	-0.11739	0.54672	2	1.2344	0.64444
cpd00387[c0]	ADPglucose_c0	-0.11913	0.54741	3	1.2494	1.3777
cpd01620[c0]	Precorrin 2_c0	-0.12821	0.55101	1	1.178	0
cpd03420[c0]	Precorrin 3A_c0	-0.12821	0.55101	1	1.178	0
cpd11830[c0]	S-Aminomethyldihydrolipoylprotein_c0	-0.12999	0.55171	2	1.2223	1.5752
cpd01030[c0]	Salicin_c0	-0.13587	0.55404	5	1.2593	1.5977
cpd03696[c0]	Ursin_c0	-0.13587	0.55404	5	1.2593	1.5977
cpd02546[c0]	CMP-KDO_c0	-0.1409	0.55602	7	1.2704	1.7016
cpd00817[c0]	D-Arabinose5-phosphate_c0	-0.1455	0.55784	2	1.2074	0.093798
cpd00759[c0]	S-Formylglutathione_c0	-0.15268	0.56068	2	1.2005	0.036038
cpd00184[c0]	Thymidine_c0	-0.15814	0.56283	4	1.2332	1.7893
cpd00298[c0]	dTMP_c0	-0.16454	0.56535	6	1.2508	1.3951
cpd00246[c0]	Inosine_c0	-0.16877	0.56701	6	1.2484	2.1081
cpd01217[c0]	Xanthosine_c0	-0.16877	0.56701	6	1.2484	2.1081
cpd00249[e0]	Uridine_e0	-0.18728	0.57428	1	1.0979	0
cpd00048[c0]	Sulfate_c0	-0.19302	0.57653	4	1.2095	1.6275
cpdLPS1[c0]	dTDP-L-lyxo-6d-4-hexulose_c0	-0.19654	0.5779	2	1.1585	3.1475
cpd00235[c0]	D-mannose-6-phosphate_c0	-0.20509	0.58125	2	1.1502	0.79881
cpd00307[c0]	Cytosine_c0	-0.20782	0.58232	7	1.2361	1.8437
cpd00393[c0]	Folate_c0	-0.20976	0.58307	1	1.0674	0
cpdPE3[c0]	Phosphatidylserine-1-cis-vaccenoyl-2-palmitic	-0.22007	0.58709	2	1.1359	0.70248
cpd00249[c0]	Uridine_c0	-0.22581	0.58933	7	1.2269	1.9252
cpd00083[c0]	GDP-mannose_c0	-0.22809	0.59021	6	1.2156	1.7587
cpd00084[c0]	L_Cysteine_c0	-0.22929	0.59068	15	1.2601	1.4751
cpd08289[c0]	1-deoxy-D-xylulose5-phosphate_c0	-0.23286	0.59207	2	1.1236	2.0319
cpd18011[c0]	L-Fucono-1_5-lactone_c0	-0.2414	0.59538	2	1.1154	0.95881
cpd00067[c0]	H_c0	-0.24543	0.59694	453	1.3253	1.3512
cpd00259[c0]	D-Lyxulose_c0	-0.24651	0.59736	4	1.1731	1.9207
cpdPG19[c0]	1-cis-vaccenoyl-2-palmitic-sn-glycerol-3-phosphate_c0	-0.24971	0.59859	3	1.1473	0.40002
cpd00309[c0]	XAN_c0	-0.25071	0.59898	9	1.2296	1.7216
cpd00146[c0]	Carbamoylphosphate_c0	-0.25306	0.59989	5	1.1882	1.0521
cpd00129[c0]	L_Proline_c0	-0.25447	0.60043	12	1.241	1.3245
cpd02547[c0]	(R)-1-Aminopropan-2-yl phosphate_c0	-0.26333	0.60385	1	0.99481	0
