REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd03444[c0]	2-Octaprenylphenol_c0	-0.24871	0.59821	3	0.6524	1.0164
cpd03917[c0]	Adenosylcobyric acid_c0	-0.24978	0.59862	2	0.61427	1.7541
cpd00689[c0]	Porphobilinogen_c0	-0.2539	0.60021	2	0.6105	1.9061
cpd02724[c0]	N_Succinyl_L_2_amino_6_oxopimelate_c0	-0.25754	0.60162	2	0.60717	0.069236
cpd02210[c0]	Indoleglycerol_phosphate_c0	-0.25757	0.60163	3	0.64574	1.841
cpd00650[c0]	Crotonyl-CoA_c0	-0.27089	0.60676	12	0.74175	1.1509
cpd00330[c0]	Dihydrofolate_c0	-0.27182	0.60712	3	0.63504	1.5846
cpd03607[c0]	4-(Phosphonooxy)-threonine_c0	-0.27228	0.6073	2	0.59369	1.8631
cpd00095[c0]	Glycerone_phosphate_c0	-0.27429	0.60807	20	0.76367	1.0789
cpd03835[c0]	Precorrin 8_c0	-0.27566	0.60859	2	0.59061	0.48412
cpd02979[c0]	phosphoribosylformiminoaicar_phosphate_c0	-0.28006	0.61028	2	0.58659	1.0787
cpd03884[c0]	D-Psicose_c0	-0.28558	0.6124	5	0.67924	1.7577
cpd00832[c0]	N-Acetyl-D-chondrosamine_c0	-0.2872	0.61302	9	0.72241	1.0513
cpd01524[c0]	D-Chondrosamine_c0	-0.2872	0.61302	9	0.72241	1.0513
cpd00891[c0]	L-methylmalonyl-CoA_c0	-0.2905	0.61428	2	0.57704	0.45505
cpd00171[c0]	D_Ribulose5_phosphate_c0	-0.29109	0.61451	9	0.72074	0.79763
cpdNF[c0]	Nod factor_c0	-0.29254	0.61506	4	0.64903	1.3476
cpd00138[e0]	D-Mannose_e0	-0.29502	0.61601	9	0.71905	1.7758
cpd00125b[c0]	5_10_Methylenetetrahydrofolate_c0	-0.29855	0.61736	10	0.71889	0.83749
cpd00504[c0]	LL_2_6_Diaminopimelate_c0	-0.31344	0.62303	2	0.55607	1.7821
cpd03833[c0]	Precorrin 3B_c0	-0.31588	0.62395	2	0.55383	0.99266
cpd00016[c0]	Pyridoxal 5-phosphate	-0.32283	0.62659	1	0.42108	0
cpd00029[e0]	Acetate_e0	-0.32651	0.62798	1	0.41628	0
cpd00139[e0]	Glycolate_e0	-0.32651	0.62798	1	0.41628	0
cpd00141[e0]	Propionate_e0	-0.32651	0.62798	1	0.41628	0
cpd00159[e0]	L-Lactate_e0	-0.32651	0.62798	1	0.41628	0
cpd12225[c0]	Dihydrolipolprotein_c0	-0.32725	0.62826	4	0.62647	1.5559
cpd00012[c0]	PPi_c0	-0.33106	0.6297	61	0.78816	1.5245
cpd00122[e0]	N-Acetyl-D-glucosamine_e0	-0.34166	0.63369	7	0.67476	1.1772
cpd00276[e0]	GLUM_e0	-0.34166	0.63369	7	0.67476	1.1772
cpd00276[c0]	GLUM_c0	-0.34209	0.63386	10	0.70101	1.0465
cpd00046[c0]	CMP_c0	-0.34287	0.63415	17	0.73549	1.2307
cpd02691[c0]	2-methyl-3-hydroxy-butyryl-CoA_c0	-0.3557	0.63897	5	0.63862	1.3773
cpdPG22[c0]	Phosphatidylglycerol-1-cis-vaccenoyl-2-palmitic_c0	-0.35935	0.64033	2	0.5141	1.1254
cpd01171[c0]	Galactitol_c0	-0.35989	0.64053	5	0.63619	0.83771
cpd00939[c0]	Toxopyrimidine_c0	-0.36133	0.64107	1	0.37098	0
cpd02775[c0]	4-Amino-5-phosphomethyl-2-methylpyrimidine_c0	-0.36133	0.64107	1	0.37098	0
cpd00644[c0]	PAN_c0	-0.36437	0.64221	2	0.5095	1.8334
cpd02547[c0]	(R)-1-Aminopropan-2-yl phosphate_c0	-0.36547	0.64262	2	0.5085	1.9037
cpd00481[c0]	Isobutyryl-CoA_c0	-0.36722	0.64327	4	0.60049	1.5534
cpd00760[c0]	2-Methylbutyryl-CoA_c0	-0.36722	0.64327	4	0.60049	1.5534
cpd00120[c0]	Butyryl-CoA_c0	-0.3759	0.6465	6	0.6453	1.3603
cpd00334[c0]	L-Lactaldehyde_c0	-0.3818	0.6487	1	0.34435	0
cpd03897[c0]	(4aS_6R)-4a-hydroxy-L-erythro-5_6_7_8-tetrahydrobiopterin_c0	-0.38228	0.64887	2	0.49313	2.3524
cpd03091[c0]	5'-Deoxyadenosine_c0	-0.38264	0.64901	2	0.4928	1.1654
cpd02060[c0]	(2E)-Dodecenoyl-CoA_c0	-0.38464	0.64975	8	0.66949	0.91752
cpd03125[c0]	(2E)-Hexenoyl-CoA_c0	-0.38464	0.64975	8	0.66949	0.91752
cpd03126[c0]	(2E)-Hexadecenoyl-CoA_c0	-0.38464	0.64975	8	0.66949	0.91752
cpd03127[c0]	(2E)-Tetradecenoyl-CoA_c0	-0.38464	0.64975	8	0.66949	0.91752
cpd03129[c0]	(2E)-Decenoyl-CoA_c0	-0.38464	0.64975	8	0.66949	0.91752
cpd03130[c0]	(2E)-Octenoyl-CoA_c0	-0.38464	0.64975	8	0.66949	0.91752
cpd00520[c0]	2-Dehydro-3-deoxy-L-pentonate_c0	-0.38817	0.65106	4	0.58687	1.2046
cpd00314[e0]	D-Mannitol_e0	-0.39129	0.65221	4	0.58485	0.95818
cpd00417[e0]	L-Lyxitol_e0	-0.39129	0.65221	4	0.58485	0.95818
cpd00588[e0]	Sorbitol_e0	-0.39129	0.65221	4	0.58485	0.95818
cpd01171[e0]	Galactitol_e0	-0.39129	0.65221	4	0.58485	0.95818
cpd01307[e0]	D-Lyxitol_e0	-0.39129	0.65221	4	0.58485	0.95818
cpd02394[c0]	GAR_c0	-0.39443	0.65337	2	0.48202	0.14285
cpd02333[c0]	Quinolinate_c0	-0.39535	0.65371	2	0.48119	0.4107
cpd00699[c0]	5_Dehydroquinate_c0	-0.39608	0.65398	3	0.54168	1.557
cpd00346[c0]	L_Aspartate4_semialdehyde_c0	-0.39648	0.65413	4	0.58147	0.77861
cpd00136[e0]	4-Hydroxybenzoate_e0	-0.4029	0.65649	4	0.5773	1.4026
cpd02626[c0]	1-Pyrroline-4-hydroxy-2-carboxylate_c0	-0.40539	0.6574	4	0.57568	1.4463
cpd00447[c0]	Betaine aldehyde_c0	-0.4071	0.65803	5	0.60883	0.90824
cpd02656[c0]	6-7-Dimethyl-8--1-D-ribityllumazine_c0	-0.40935	0.65886	2	0.46839	0.53567
cpd01476[c0]	Protoporphyrin_c0	-0.41538	0.66107	2	0.46287	0.16451
cpd11478a[c0]	R_3_Hydroxybutanoyl_acyl_carrier_proteinXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpd11479a[c0]	D_3_Hydroxyhexanoyl_acpXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpd11480a[c0]	D_3_Hydroxydodecanoyl_acpXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpd11481a[c0]	R_3_hydroxypalmitoyl_acyl_carrierprotein_XL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpd11482a[c0]	R_3_Hydroxydecanoyl_acyl_carrier_proteinXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpd11483a[c0]	R_3_Hydroxyoctanoyl_acyl_carrier_proteinXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpd11484a[c0]	HMAXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpd11571a[c0]	3_Hydroxyoctodecanoyl_ACPXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpdVLCFA10[c0]	3_Hydroxy_C24_ACPXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpdVLCFA14[c0]	3_Hydroxy_C26_ACPXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpdVLCFA2[c0]	3_Hydroxy_C20_ACPXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpdVLCFA6[c0]	3_Hydroxy_C22_ACPXL_c0	-0.42069	0.66301	2	0.45802	0.79396
cpd00241[c0]	dGTP_c0	-0.4223	0.6636	3	0.52199	0.66104
cpd00179[e0]	Maltose_e0	-0.42268	0.66374	3	0.5217	1.6122
cpd20885[e0]	Turanose_e0	-0.42268	0.66374	3	0.5217	1.6122
cpd01507[c0]	3-Oxoadipyl-CoA_c0	-0.42679	0.66523	3	0.51862	1.0887
cpd02351[c0]	2-amino-2-deoxy-D-gluconate_c0	-0.42827	0.66577	1	0.28389	0
cpd00125[c0]	5_10_Methylenetetrahydrofolate_c0	-0.42835	0.6658	7	0.63223	1.6768
cpd07061[c0]	Stachydrine_c0	-0.42993	0.66638	11	0.67505	0.68214
cpd00475[c0]	Ribose 1-phosphate_c0	-0.43231	0.66724	2	0.44739	0.49254
cpdERYI4[c0]	D-erythrulose-4-P_c0	-0.43856	0.66951	3	0.50977	0.21233
cpd00197[e0]	Protocatechuate_e0	-0.44313	0.67116	7	0.62499	1.266
cpd00832[e0]	N-Acetyl-D-chondrosamine_e0	-0.44491	0.67181	8	0.64187	1.0938
cpd01524[e0]	D-Chondrosamine_e0	-0.44491	0.67181	8	0.64187	1.0938
cpd00086[c0]	Propionyl-CoA_c0	-0.44608	0.67223	10	0.6583	0.85041
cpd00274[c0]	Citrulline_c0	-0.45053	0.67384	3	0.50078	1.3784
cpd00236[c0]	D_Erythrose4_phosphate_c0	-0.45058	0.67385	8	0.63927	0.77392
cpd00102[c0]	Glyceraldehyde3_phosphate_c0	-0.45401	0.67509	15	0.69091	1.0099
cpdNF[e0]	Nod factor_e0	-0.47055	0.68102	3	0.48574	1.6012
cpd02120[c0]	Dihydrodipicolinate_c0	-0.47097	0.68117	3	0.48543	0.75326
cpd08301[c0]	2-C-methyl-D-erythritol2-4-cyclodiphosphate_c0	-0.47104	0.68119	2	0.41199	3.5793
cpd00249[e0]	Uridine_e0	-0.47898	0.68403	4	0.52785	0.70589
cpd00162[c0]	Ethanolamine_c0	-0.48365	0.68568	3	0.4759	0.47369
cpd00342[c0]	N_Acetylornithine_c0	-0.48405	0.68583	6	0.58817	1.0119
cpd00509[c0]	deoxyribose-1-phosphate_c0	-0.48461	0.68602	3	0.47517	0.35159
cpd00742[c0]	Urea-1-carboxylate_c0	-0.48566	0.6864	4	0.52351	1.5416
cpd00030[c0]	Mn2+_c0	-0.48776	0.68714	6	0.58621	0.91025
cpd00030[e0]	Mn2+_e0	-0.48776	0.68714	6	0.58621	0.91025
cpd00196[c0]	Acetylphosphate_c0	-0.4931	0.68903	3	0.4688	0.85492
cpd00954[c0]	6-hydroxymethyl dihydropterin_c0	-0.49382	0.68928	2	0.39117	0.2632
cpd00932[c0]	5_O__1_Carboxyvinyl_3_phosphoshikimate_c0	-0.49978	0.69138	3	0.46378	1.0425
cpd00017[c0]	S-Adenosyl-L-methionine_c0	-0.50085	0.69176	14	0.66827	0.96522
cpd00019[c0]	S-Adenosyl-homocysteine	-0.51611	0.69711	13	0.65806	1.0131
cpd00197[c0]	Protocatechuate_c0	-0.52688	0.70086	10	0.62511	1.0828
cpdXYL1P[c0]	L-xylulose 1-phosphate_c0	-0.52923	0.70168	1	0.15252	0
cpd00417[c0]	L-Lyxitol_c0	-0.52955	0.70179	5	0.53788	0.83642
cpd00073[c0]	Urea_c0	-0.53071	0.70219	21	0.69446	1.2168
cpd00858[c0]	L-Glutamate5-semialdehyde_c0	-0.53718	0.70443	2	0.35153	1.141
cpd20885[c0]	Turanose_c0	-0.54169	0.70598	5	0.53085	1.2592
cpd00868[c0]	p_hydroxyphenylpyruvate_c0	-0.54611	0.7075	11	0.6297	1.1319
cpd15268[c0]	Octadecanoyl-ACP_c0	-0.54763	0.70803	3	0.42783	1.7085
cpd00141[c0]	Propionate_c0	-0.54912	0.70854	4	0.48226	0.56419
cpd00162[e0]	Ethanolamine_e0	-0.56914	0.71537	1	0.10059	0
cpd02678[c0]	N-Formyl-GAR_c0	-0.57294	0.71666	2	0.31883	0.087936
cpd00242[c0]	H2CO3_c0	-0.57727	0.71812	16	0.65641	1.1557
cpd02255[c0]	3-oxoadipate-enol-lactone_c0	-0.58481	0.72066	2	0.30798	0.84277
cpd00292[c0]	HMG-CoA_c0	-0.58515	0.72078	3	0.39965	0.21577
cpd00152[c0]	Agmatine_c0	-0.58633	0.72117	8	0.57705	0.69673
cpd10515[c0]	Fe+2_c0	-0.60279	0.72668	9	0.58675	1.4148
cpd00588[c0]	Sorbitol_c0	-0.60333	0.72686	5	0.49513	0.85371
cpd01307[c0]	D-Lyxitol_c0	-0.60333	0.72686	5	0.49513	0.85371
cpd00206[c0]	dCMP_c0	-0.60401	0.72708	5	0.49474	1.1627
cpd00121[e0]	L-Inositol_e0	-0.60484	0.72736	3	0.38485	0.57644
cpd18011[c0]	L-Fucono-1_5-lactone_c0	-0.6049	0.72738	2	0.28961	1.1183
cpd02140[c0]	AIR_c0	-0.60912	0.72878	3	0.38164	0.75335
cpd01185[c0]	L-Fuconate_c0	-0.6105	0.72923	2	0.28449	1.1111
cpd11225[c0]	3-4-dihydroxy-2-butanone4-phosphate_c0	-0.61063	0.72928	3	0.3805	0.40945
cpd00104[e0]	BIOT_e0	-0.61385	0.73034	3	0.37809	0.74308
cpdLipAco[c0]	lipid A_core oligosaccharide_c0	-0.61406	0.73041	8	0.56434	0.95939
cpd03671[c0]	D-Glucosamine1-phosphate_c0	-0.61606	0.73107	2	0.27941	0.966
cpd00229[c0]	Glycolaldehyde_c0	-0.62121	0.73277	2	0.2747	0.098495
cpd11312[c0]	hemeA_c0	-0.62144	0.73285	1	0.032537	0
cpd00122[c0]	N-Acetyl-D-glucosamine_c0	-0.62247	0.73318	8	0.56049	1.1368
cpd01777[c0]	Phosphoribosyl_AMP_c0	-0.64507	0.74056	2	0.25289	1.5506
cpdADO1P[c0]	Adonitol 1-phosphate	-0.64684	0.74113	2	0.25127	0.13966
cpdARA1P[c0]	L-arabitol 1-phosphate	-0.64684	0.74113	2	0.25127	0.13966
cpd00020[e0]	Pyruvate_e0	-0.64692	0.74116	7	0.52501	0.77082
cpdNFIM12[c0]	Oxo_acyl_NodF_16_2_c0	-0.6488	0.74177	6	0.50115	1.4438
cpdNFIM15[c0]	Oxo_acyl_NodF_18_3_c0	-0.6488	0.74177	6	0.50115	1.4438
cpdNFIM9[c0]	Oxo_acyl_NodF_14_1_c0	-0.6488	0.74177	6	0.50115	1.4438
cpd02036[c0]	dTDP-6-deoxy-beta-L-talose_c0	-0.65124	0.74256	2	0.24725	2.3758
cpd01620[c0]	Precorrin 2_c0	-0.65278	0.74305	3	0.34883	1.6925
cpd00176[c0]	2-keto-3-deoxygluconate_c0	-0.65787	0.74469	2	0.24118	0.060391
cpd00161[c0]	L_Threonine_c0	-0.65836	0.74485	15	0.62231	1.5155
cpd11830[c0]	S-Aminomethyldihydrolipoylprotein_c0	-0.66506	0.74699	2	0.23461	2.384
cpd08289[c0]	1-deoxy-D-xylulose5-phosphate_c0	-0.68747	0.75411	3	0.32278	0.49704
cpd00755[c0]	Hydroxymethylbilane_c0	-0.68819	0.75433	2	0.21347	1.3446
cpd00653[c0]	D-Galactonate_c0	-0.70208	0.75868	4	0.38285	0.92614
cpd00075[e0]	Nitrite_e0	-0.70776	0.76045	7	0.49517	1.255
cpd00209[e0]	Nitrate_e0	-0.70776	0.76045	7	0.49517	1.255
cpd00186[c0]	D-Glutamate_c0	-0.70787	0.76049	3	0.30745	0.83975
cpd08449[c0]	3-Amino-2-oxopropyl phosphate_c0	-0.71551	0.76285	1	-0.089857	0
cpd00856[c0]	3-Carboxy-cis_cis-muconate_c0	-0.72191	0.76483	3	0.2969	1.2194
cpdOL2[c0]	Ornithine-1-palmitic-2-cis-vaccenoyl_c0	-0.72809	0.76672	2	0.17699	1.1643
cpdOL4[c0]	Ornithine-1-steric-2-palmitoleoyl_c0	-0.72809	0.76672	2	0.17699	1.1643
cpdOL8[c0]	Ornithine-1-cis-vaccenoyl-2-cis-vaccenoyl_c0	-0.72809	0.76672	2	0.17699	1.1643
cpdOL9[c0]	Ornithine-1-steric-2-cis-vaccenoyl_c0	-0.72809	0.76672	2	0.17699	1.1643
cpd00136[c0]	4-Hydroxybenzoate_c0	-0.72943	0.76713	6	0.45856	1.1183
cpd00751[c0]	L-Fucose_c0	-0.7319	0.76789	15	0.59761	1.2667
cpd02375[c0]	Adenylosuccinate_c0	-0.74544	0.772	2	0.16113	0.99909
cpd00202[c0]	DMAPP_c0	-0.74682	0.77241	2	0.15987	0.82947
cpd02125[c0]	Tiglyl-CoA_c0	-0.75441	0.7747	7	0.47228	1.4423
cpd02187[c0]	Methacrylyl-CoA_c0	-0.75441	0.7747	7	0.47228	1.4423
cpd00219[c0]	Prephenate_c0	-0.763	0.77727	11	0.54502	1.2331
cpd02961[c0]	Dihydroneopterin_c0	-0.76366	0.77747	4	0.34282	0.51657
cpd26730[c0]	UDP-N-acetyl-beta-L-quinovosaminec0	-0.76896	0.77904	4	0.33938	1.6829
cpd00087[c0]	Tetrahydrofolate_c0	-0.77017	0.7794	20	0.61997	1.0326
cpd01966[c0]	Dimethylacryloyl-CoA_c0	-0.77081	0.77959	4	0.33818	1.9284
cpd00152[e0]	Agmatine_e0	-0.77543	0.78096	4	0.33517	0.66137
cpdERYI2[c0]	L-3-tetrulose-4-P_c0	-0.77544	0.78096	2	0.1337	1.1288
cpd02431[c0]	1-Pyrroline-5-carboxylate_c0	-0.77871	0.78192	2	0.13071	1.4533
cpd00084[c0]	L_Cysteine_c0	-0.78161	0.78278	19	0.61149	1.1326
cpd00055[c0]	Formaldehyde_c0	-0.78602	0.78407	6	0.42866	1.1508
cpd02886[c0]	UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine_c0	-0.791	0.78553	2	0.11948	0.88306
cpd02631[c0]	DKDI_c0	-0.79105	0.78554	2	0.11943	0.65226
cpd02182[c0]	(R)-S-Lactoylglutathione_c0	-0.79138	0.78564	2	0.11913	1.2107
cpd03566[c0]	Acetyladenylate_c0	-0.8009	0.7884	3	0.23756	1.4038
cpd00751[e0]	L-Fucose_e0	-0.80383	0.78925	14	0.56313	1.3072
cpd00045[c0]	Adenosine-3_5-bisphosphate_c0	-0.80841	0.79057	2	0.10356	1.2457
cpd02666[c0]	(R)-4'-Phosphopantothenoyl-L-cysteine_c0	-0.8102	0.79109	1	-0.21306	0
cpd00358[c0]	dUTP_c0	-0.81057	0.79119	3	0.2303	1.9231
cpd02143[c0]	D-Galactono-1_4-lactone_c0	-0.82419	0.79508	5	0.36716	0.85562
cpd02018[c0]	N5-Methyl-L-glutamine_c0	-0.82812	0.7962	4	0.30093	0.22887
cpd01260[c0]	Lauroyl-CoA_c0	-0.8335	0.79772	3	0.21306	0.094611
cpd01335[c0]	Octanoyl-CoA_c0	-0.8335	0.79772	3	0.21306	0.094611
cpd01695[c0]	Myristoyl-CoA_c0	-0.8335	0.79772	3	0.21306	0.094611
cpd03124[c0]	Hexanoyl-CoA_c0	-0.8335	0.79772	3	0.21306	0.094611
cpd03128[c0]	Decanoyl-CoA_c0	-0.8335	0.79772	3	0.21306	0.094611
cpd00259[c0]	D-Lyxulose_c0	-0.83381	0.7978	5	0.36159	1.5431
cpd00666[c0]	(2R_3R)-tartrate_c0	-0.83836	0.79908	2	0.076186	0.53555
cpd03495[c0]	Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala_c0	-0.85405	0.80346	3	0.19763	1.1877
cpd02882[c0]	4--1-D-Ribitylamino-5-aminouracil_c0	-0.85981	0.80505	3	0.1933	0.60868
cpd00771[c0]	N-Methyl-L-glutamate_c0	-0.86257	0.80581	7	0.41922	0.62003
cpd00293[c0]	N-Acetyl-D-glucosamine 6-phosphate_c0	-0.86807	0.80732	2	0.049021	0.40795
cpd00289[c0]	Geranylgeranyl diphosphate_c0	-0.87334	0.80876	1	-0.29521	0
cpd02168[c0]	Prephytoene diphosphate_c0	-0.87334	0.80876	1	-0.29521	0
cpd03205[c0]	Phytoene_c0	-0.87334	0.80876	1	-0.29521	0
cpd01324[c0]	L_Histidinal_c0	-0.8783	0.81011	1	-0.30167	0
cpd00666[e0]	(2R_3R)-tartrate_e0	-0.87894	0.81028	1	-0.30251	0
cpd03518[c0]	Formamidopyrimidine nucleoside triphosphate_c0	-0.89048	0.8134	1	-0.31752	0
cpd03519[c0]	2_5-Diaminopyrimidine nucleoside triphosphate_c0	-0.89048	0.8134	1	-0.31752	0
cpd03666[c0]	2_5-Diamino-6-(5'-triphosphoryl-3'_4'-trihydroxy-2'-oxopentyl)- amino-4-oxopyrimidine_c0	-0.89048	0.8134	1	-0.31752	0
cpd15380[c0]	5'-deoxyribose_c0	-0.90103	0.81621	1	-0.33124	0
cpd00299[c0]	dUMP_c0	-0.9091	0.81835	7	0.3964	1.4132
cpd00918[c0]	2_Acetamido_5_oxopentanoate_c0	-0.91206	0.81913	2	0.0088086	0.77697
cpd00957[c0]	2_5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone_c0	-0.92341	0.8221	3	0.14552	0.73372
cpd00238[c0]	Sedoheptulose7_phosphate_c0	-0.92942	0.82367	2	-0.0070695	0.44133
cpd00072[c0]	D_fructose_6_phosphate_c0	-0.92988	0.82378	11	0.47987	1.3692
cpd02124[c0]	2-Methylacetoacetyl-CoA_c0	-0.93037	0.82391	4	0.23447	1.0262
cpd16540[c0]	5-Deoxy glucuronic acid_c0	-0.93478	0.82505	2	-0.011962	0.46644
cpd02234[c0]	R_3_Hydroxybutanoyl_CoA_c0	-0.94269	0.82708	4	0.22646	1.0398
cpd00774[c0]	UroporphyrinogenIII_c0	-0.94873	0.82862	3	0.1265	1.4227
cpd00179[c0]	Maltose_c0	-0.94909	0.82871	6	0.34253	1.2171
cpd02611[c0]	N-Acetyl-D-glucosamine1-phosphate_c0	-0.95668	0.83064	1	-0.40366	0
cpd08210[c0]	ADC_c0	-0.95669	0.83064	2	-0.031998	0.60664
cpd02978[c0]	7_8-Dihydroneopterin 3'-triphosphate_c0	-0.96466	0.83264	4	0.21218	0.61896
cpd03832[c0]	Hydrogenobyrinate_c0	-0.9653	0.8328	2	-0.039873	1.3758
cpd02654[c0]	4-Methyl-5--2-phosphoethyl-thiazole_c0	-0.96645	0.83309	2	-0.040916	2.0253
cpdVICB[e0]	vicibactin_e0	-0.96801	0.83348	6	0.33253	1.2718
cpd00393[c0]	Folate_c0	-0.97478	0.83516	1	-0.4272	0
cpd00263[c0]	Pyridoxol_c0	-0.98643	0.83804	1	-0.44235	0
cpd00009[e0]	Phosphate_e0	-0.98842	0.83853	4	0.19674	1.6806
cpd03813[c0]	D-Galactosamine 6-phosphate_c0	-0.99247	0.83952	2	-0.064709	2.0244
cpd00138[c0]	D-Mannose_c0	-1.0007	0.8415	11	0.45224	1.6957
cpd00938[c0]	4-Carboxymuconolactone_c0	-1.0102	0.84379	2	-0.080887	1.3927
cpd00001[c0]	H2O_c0	-1.024	0.84707	542	0.78671	1.2956
cpd03834[c0]	Precorrin 4_c0	-1.0274	0.84789	2	-0.096675	0.072698
cpd02826[c0]	5'-Phosphoribosylformylglycinamidine_c0	-1.0281	0.84806	2	-0.097309	0.50058
cpd03113[c0]	(S)-3-Hydroxyhexadecanoyl-CoA_c0	-1.0333	0.84927	7	0.33547	1.5826
cpd03115[c0]	(S)-3-Hydroxytetradecanoyl-CoA_c0	-1.0333	0.84927	7	0.33547	1.5826
cpd03116[c0]	(S)-3-Hydroxydodecanoyl-CoA_c0	-1.0333	0.84927	7	0.33547	1.5826
cpd03118[c0]	(S)-Hydroxydecanoyl-CoA_c0	-1.0333	0.84927	7	0.33547	1.5826
cpd03120[c0]	(S)-Hydroxyoctanoyl-CoA_c0	-1.0333	0.84927	7	0.33547	1.5826
cpd03122[c0]	(S)-Hydroxyhexanoyl-CoA_c0	-1.0333	0.84927	7	0.33547	1.5826
cpd00081[c0]	Sulfite_c0	-1.0344	0.84952	6	0.29749	0.64761
cpd00009[c0]	Phosphate_c0	-1.0352	0.84971	363	0.77354	1.2665
cpd00231[c0]	(6R)-L-erythro-6_7-dihydrobiopterin_c0	-1.0362	0.84995	3	0.060761	1.8242
cpd00305[c0]	Thiamin_c0	-1.0417	0.85123	1	-0.51428	0
cpd00018[c0]	AMP_c0	-1.0605	0.85553	27	0.57822	1.4115
cpd25518[c0]	Succanimate_c0	-1.0613	0.85571	1	-0.53971	0
cpd02068[c0]	3-Methylglutaconyl-CoA_c0	-1.0615	0.85576	4	0.14926	1.0511
cpd00347[c0]	5-10-Methenyltetrahydrofolate_c0	-1.0665	0.8569	1	-0.54651	0
cpd00347b[c0]	5_10_Methenyltetrahydrofolate_c0	-1.0665	0.8569	1	-0.54651	0
cpd02920[c0]	2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridinediphosphate_c0	-1.0677	0.85717	2	-0.13349	1.0052
cpd00048[e0]	Sulfate_e0	-1.0775	0.85937	6	0.27471	0.73934
cpd12115[c0]	arabinan_c0	-1.0835	0.86072	6	0.27151	0.84705
cpd00616[c0]	Pretyrosine_c0	-1.1091	0.86631	10	0.38595	1.1748
cpd03572[c0]	(S)-3-Hydroxyisobutyryl-CoA_c0	-1.1142	0.8674	5	0.19914	1.8175
cpd00931[c0]	5-Amino-6--5-phosphoribosylaminouracil_c0	-1.1194	0.86851	1	-0.61532	0
cpd00145[c0]	Hydroxypyruvate_c0	-1.1251	0.86973	9	0.36223	1.2361
cpd24420[c0]	methyl pyruvate_c0	-1.13	0.87076	3	-0.0096873	0.21658
cpd24420[e0]	methyl pyruvate_e0	-1.13	0.87076	3	-0.0096873	0.21658
cpdVICB2[c0]	N5-hydroxy-N5-(D-3-hydroxybutyryl)-D-ornithine_c0	-1.1399	0.87285	2	-0.19953	0.33959
cpd00067[c0]	H_c0	-1.1434	0.87357	731	0.78893	1.2514
cpd01775[c0]	Phosphoribosyl_ATP_c0	-1.1517	0.87528	3	-0.025979	0.79971
cpd00443[c0]	ABEE_c0	-1.1663	0.87826	2	-0.22365	0.87768
cpd00478[c0]	Pyridoxine phosphate_c0	-1.1664	0.87828	3	-0.037044	0.43413
cpd00006[c0]	NADP_c0	-1.1836	0.8817	76	0.66728	1.3751
cpd10515[e0]	Fe+2_e0	-1.1867	0.88233	3	-0.052275	1.923
cpd00258[c0]	D-Ribulose_c0	-1.1905	0.88308	3	-0.055157	0.53985
cpd00279[c0]	Acetoacetyl_CoA_c0	-1.191	0.88317	7	0.25812	1.5801
cpd11574[c0]	Molybdate_c0	-1.2003	0.88499	4	0.059036	1.0405
cpd11574[e0]	Molybdate_e0	-1.2003	0.88499	4	0.059036	1.0405
cpd00050[c0]	FMN_c0	-1.2022	0.88536	4	0.057795	1.8135
cpd04539[c0]	2-Amino-3-oxo-4-phosphonooxybutyrate_c0	-1.2026	0.88544	1	-0.72369	0
cpdRIB1P[c0]	D-Ribulose 1-phosphate	-1.2036	0.88563	2	-0.25775	0.5802
cpd00506[c0]	gamma_Glutamylcysteine_c0	-1.2152	0.88785	2	-0.26829	0.88558
cpd03839[c0]	Precorrin 5_c0	-1.2159	0.88798	2	-0.26894	0.31631
cpd00005[c0]	NADPH_c0	-1.2283	0.89033	75	0.65894	1.3824
cpd00581[c0]	Urocanate_c0	-1.244	0.89324	4	0.030647	1.0266
cpd02211[c0]	L-2-Amino-acetoacetate_c0	-1.2497	0.8943	2	-0.29989	0.059422
cpd03423[c0]	alpha-Ribazole_c0	-1.2902	0.90151	1	-0.83764	0
cpd08928[c0]	L-Threonine phosphate_c0	-1.2902	0.90151	1	-0.83764	0
cpd00793[c0]	Thiamine phosphate_c0	-1.2917	0.90177	2	-0.33826	1.6048
